,Unnamed: 0,2,27,36,37
74595,15739,0.2352941176470588,1.0,0.2,0.2
40772,79413,0.7058823529411764,0.14,1.0,1.0
67395,105696,0.7058823529411764,0.07,1.0,1.0
17838,11848,0.2352941176470588,1.0,0.0,0.0
72285,72048,0.8823529411764706,0.03,0.0,0.0
73840,30921,0.8235294117647058,1.0,1.0,1.0
21779,130877,0.7058823529411764,0.01,1.0,1.0
80288,107634,0.7058823529411764,0.04,1.0,1.0
40609,16403,0.2352941176470588,1.0,0.0,0.0
55862,102282,0.7058823529411764,0.03,1.0,1.0
10791,67135,0.2352941176470588,1.0,0.0,0.0
59152,83731,0.2352941176470588,1.0,0.0,0.0
59677,123460,0.2352941176470588,1.0,0.0,0.0
73888,50969,0.2352941176470588,1.0,0.0,0.0
83390,11516,0.7058823529411764,0.05,1.0,1.0
32685,10227,0.2352941176470588,1.0,0.0,0.0
7554,1723,0.2352941176470588,1.0,0.0,0.0
60933,89971,0.2352941176470588,1.0,0.0,0.0
71912,85727,0.2352941176470588,1.0,0.0,0.0
17930,24423,0.7058823529411764,0.05,1.0,1.0
62332,129579,0.9411764705882352,0.08,0.0,0.0
21196,79011,0.7058823529411764,0.03,1.0,1.0
68647,76708,0.7058823529411764,0.29,1.0,1.0
59375,115312,0.2352941176470588,1.0,0.0,0.0
72272,1082,0.2352941176470588,1.0,0.0,0.01
24785,36579,0.8823529411764706,0.02,0.0,0.0
5892,117849,0.2352941176470588,1.0,0.0,0.0
43747,74306,0.8823529411764706,1.0,0.0,0.0
51258,83421,0.2352941176470588,1.0,0.0,0.0
17179,9118,0.8823529411764706,0.05,0.0,0.0
37937,119715,0.7058823529411764,0.07,1.0,1.0
36712,3230,0.2352941176470588,1.0,0.0,0.0
9455,91355,0.7058823529411764,0.18,1.0,1.0
50742,41918,0.2352941176470588,1.0,0.0,0.0
23797,101149,0.2352941176470588,1.0,0.0,0.0
47461,69581,0.2352941176470588,1.0,0.0,0.0
4070,73534,0.7058823529411764,0.02,1.0,1.0
53607,49483,0.7058823529411764,0.07,1.0,1.0
36635,84154,0.7058823529411764,0.22,1.0,1.0
42014,67837,0.2352941176470588,1.0,0.0,0.0
58286,123523,0.8823529411764706,0.21,0.0,0.0
66529,11565,0.2352941176470588,0.14,0.0,0.0
12797,50103,0.8823529411764706,1.0,0.0,0.0
4394,114924,0.7058823529411764,0.1,1.0,1.0
53135,126786,0.2352941176470588,1.0,0.0,0.0
3418,119529,0.7058823529411764,0.1,1.0,1.0
4211,135032,0.2352941176470588,1.0,0.0,0.0
46227,28606,0.7058823529411764,1.0,1.0,1.0
1228,117885,0.2352941176470588,0.33,0.0,0.0
33459,30460,0.2352941176470588,1.0,0.0,0.0
36531,132295,0.2352941176470588,1.0,0.0,0.0
75202,112909,0.2352941176470588,1.0,0.0,0.0
6225,81692,0.7058823529411764,0.06,1.0,1.0
79964,118571,0.7058823529411764,0.03,1.0,1.0
60335,110254,0.2352941176470588,1.0,0.0,0.0
28290,12964,0.7058823529411764,0.01,1.0,1.0
14998,58593,0.2352941176470588,1.0,0.0,0.0
72006,48155,0.2352941176470588,1.0,0.5,0.0
28200,130862,1.0,1.0,0.0,0.0
51147,116661,0.2352941176470588,1.0,0.0,0.0
62545,31812,0.2352941176470588,1.0,0.0,0.0
21821,123047,0.2352941176470588,1.0,0.0,0.0
26317,94641,0.2352941176470588,1.0,0.0,0.0
25764,117442,0.2352941176470588,1.0,0.0,0.0
63595,103127,0.2352941176470588,1.0,0.0,0.0
47126,112285,0.2352941176470588,1.0,0.0,0.0
74875,89439,0.7058823529411764,0.0,1.0,1.0
11978,59997,0.2352941176470588,1.0,0.0,0.0
54467,36036,0.2352941176470588,1.0,0.0,0.0
67123,99676,0.7058823529411764,0.37,1.0,1.0
7182,112098,0.2352941176470588,1.0,0.0,0.0
47705,43548,0.9411764705882352,0.05,0.0,0.0
62625,35330,0.2352941176470588,1.0,0.0,0.0
56774,64685,0.7058823529411764,0.06,1.0,1.0
64647,114846,0.7058823529411764,0.08,1.0,1.0
63856,66199,0.7058823529411764,0.15,1.0,1.0
47269,13496,0.7058823529411764,0.06,1.0,1.0
56322,30093,0.7058823529411764,1.0,1.0,1.0
26688,17000,0.2352941176470588,1.0,0.0,0.0
16299,92355,0.2352941176470588,1.0,0.0,0.0
85317,128498,0.2352941176470588,1.0,0.0,0.0
39561,82943,0.2352941176470588,1.0,0.0,0.01
41416,3893,0.7058823529411764,1.0,1.0,1.0
23512,42410,0.7058823529411764,0.04,1.0,1.0
9841,56524,0.7058823529411764,0.06,1.0,1.0
69135,81993,0.7058823529411764,0.06,1.0,1.0
18682,100745,0.2352941176470588,1.0,0.0,0.0
35124,65925,0.2352941176470588,1.0,0.0,0.0
9174,14216,0.7058823529411764,0.08,1.0,1.0
62802,123326,0.2352941176470588,1.0,0.0,0.0
82107,21395,0.2352941176470588,1.0,0.0,0.0
25535,104832,0.7058823529411764,0.07,1.0,1.0
64869,51341,0.2352941176470588,1.0,0.0,0.0
80689,89367,0.2352941176470588,1.0,0.33,0.0
38164,57613,0.2352941176470588,1.0,0.0,0.0
31557,107981,0.2352941176470588,1.0,0.0,0.0
4384,46320,0.2352941176470588,1.0,0.44,0.0
36930,68525,0.2352941176470588,1.0,0.0,0.0
72608,9953,0.2352941176470588,1.0,0.0,0.0
24084,32635,0.7058823529411764,0.06,1.0,1.0
76293,16116,0.2352941176470588,1.0,0.0,0.0
47530,60501,0.7058823529411764,0.27,1.0,1.0
81413,130376,0.7058823529411764,0.08,1.0,1.0
40917,54346,0.2352941176470588,1.0,0.0,0.0
65770,100673,0.7058823529411764,0.27,1.0,1.0
52120,58677,0.2352941176470588,1.0,0.01,0.0
39703,90537,0.2352941176470588,1.0,0.0,0.01
15118,7286,0.7058823529411764,1.0,1.0,1.0
40606,85194,0.2352941176470588,1.0,0.0,0.0
70918,511,0.2352941176470588,1.0,0.0,0.0
248,48025,0.7058823529411764,0.03,1.0,1.0
68482,1629,0.2352941176470588,1.0,0.0,0.0
48769,46599,0.2352941176470588,1.0,0.0,0.0
51751,89584,0.2352941176470588,1.0,0.39,0.0
61896,80952,0.2352941176470588,1.0,0.0,0.0
48982,39334,0.8823529411764706,1.0,0.0,0.0
20198,121762,0.2352941176470588,1.0,0.0,0.0
48283,64935,0.2352941176470588,1.0,0.0,0.0
64487,81583,0.7058823529411764,0.09,1.0,1.0
41836,33216,0.2352941176470588,1.0,0.0,0.0
9082,119691,0.2352941176470588,1.0,0.0,0.01
56167,106282,0.7058823529411764,0.03,1.0,1.0
10801,60307,0.8823529411764706,1.0,0.0,0.0
21124,99080,0.8823529411764706,0.06,0.0,0.0
69244,14834,0.2352941176470588,1.0,0.0,0.0
7401,18436,0.7058823529411764,0.12,1.0,1.0
13291,72075,0.7058823529411764,0.06,1.0,1.0
5090,100743,0.2352941176470588,1.0,0.0,0.0
36997,116539,0.7058823529411764,0.13,1.0,1.0
34559,133910,0.2352941176470588,1.0,0.5,0.0
78067,26548,0.05882352941176471,1.0,0.03,0.06
14773,27247,0.2352941176470588,0.83,0.0,0.0
16745,34541,0.2352941176470588,1.0,0.0,0.0
77991,102912,0.2352941176470588,1.0,0.0,0.0
49286,50296,0.7058823529411764,0.16,1.0,1.0
7518,117221,0.2352941176470588,1.0,0.0,0.0
44759,107287,0.8823529411764706,1.0,0.0,0.0
1499,50329,0.2352941176470588,1.0,0.0,0.0
36332,130248,0.7058823529411764,0.03,1.0,1.0
510,43181,0.2352941176470588,1.0,0.0,0.0
6750,60463,0.7058823529411764,0.04,1.0,1.0
14841,30887,0.2352941176470588,1.0,0.66,0.66
82098,79790,0.2352941176470588,1.0,0.0,0.0
69891,91414,0.2352941176470588,1.0,0.0,0.0
51167,70264,0.8823529411764706,1.0,0.0,0.0
84785,110986,0.2352941176470588,1.0,0.0,0.0
30154,86640,0.7058823529411764,0.13,1.0,1.0
29174,42094,0.7058823529411764,0.03,1.0,1.0
12807,91870,0.8823529411764706,0.05,0.0,0.0
79825,28754,0.7058823529411764,1.0,1.0,1.0
52543,50442,0.2352941176470588,1.0,0.0,0.0
16170,60724,0.2352941176470588,1.0,0.0,0.0
85797,99239,0.2352941176470588,1.0,0.0,0.0
21945,33353,0.2352941176470588,1.0,0.0,0.0
1485,32627,0.2352941176470588,0.07,0.03,0.0
69710,126119,0.7058823529411764,0.09,1.0,1.0
47231,1837,0.2352941176470588,1.0,0.0,0.0
52059,33147,0.2352941176470588,1.0,0.0,0.0
9988,105721,1.0,1.0,0.0,0.0
78742,28797,0.7058823529411764,1.0,1.0,1.0
81614,35187,0.7058823529411764,0.05,1.0,1.0
64581,58175,0.2352941176470588,1.0,0.0,0.0
32096,33526,0.2352941176470588,1.0,0.0,0.0
60236,58975,0.2352941176470588,1.0,0.0,0.0
55005,84325,0.8823529411764706,0.04,0.0,0.0
5319,13560,0.2352941176470588,1.0,0.0,0.01
15276,84072,0.7058823529411764,0.07,1.0,1.0
65855,50325,0.2352941176470588,1.0,0.0,0.0
49795,8312,0.7058823529411764,1.0,1.0,1.0
74242,7835,0.7058823529411764,1.0,1.0,1.0
10005,24130,0.2352941176470588,1.0,0.0,0.0
69958,79314,0.2352941176470588,0.54,0.0,0.0
25253,10050,0.2352941176470588,1.0,0.01,0.01
81907,96472,0.8823529411764706,0.0,1.0,1.0
14488,77073,0.8823529411764706,0.03,0.0,0.0
43342,132865,0.2352941176470588,0.99,0.0,0.0
12840,93527,0.7058823529411764,0.07,1.0,1.0
60238,9669,0.8823529411764706,0.0,0.01,0.0
41761,112506,0.2352941176470588,1.0,0.0,0.0
34158,40519,0.2352941176470588,1.0,0.0,0.0
40976,71261,0.7058823529411764,0.07,1.0,1.0
10432,71381,0.2352941176470588,1.0,0.0,0.0
18285,82175,0.2352941176470588,0.08,0.02,0.0
48457,41741,0.2352941176470588,1.0,0.0,0.0
61570,122416,0.2352941176470588,1.0,0.0,0.0
26621,92685,0.7058823529411764,0.04,1.0,1.0
69945,57072,0.2352941176470588,1.0,0.0,0.0
46447,124090,0.7058823529411764,0.05,1.0,1.0
57665,31979,0.8823529411764706,1.0,0.0,0.0
5406,90446,0.7058823529411764,0.13,1.0,1.0
72092,100794,0.2352941176470588,1.0,0.0,0.0
18893,61482,0.8823529411764706,1.0,0.0,0.0
33209,49826,0.7058823529411764,0.06,1.0,1.0
20565,2995,0.2352941176470588,1.0,0.0,0.0
86122,102304,0.7058823529411764,0.01,1.0,1.0
41885,40021,0.2352941176470588,1.0,0.0,0.0
45843,113992,0.2352941176470588,0.97,0.0,0.0
35404,117453,0.7058823529411764,0.04,1.0,1.0
45972,5180,0.7058823529411764,1.0,1.0,1.0
70908,18477,0.2352941176470588,1.0,0.0,0.0
79184,45615,0.2352941176470588,1.0,0.0,0.0
53297,69248,0.2352941176470588,1.0,0.0,0.0
33535,33890,0.2352941176470588,1.0,0.48,0.0
51254,27873,0.2352941176470588,1.0,0.0,0.0
49916,45419,0.7058823529411764,0.25,1.0,1.0
87415,132414,0.2352941176470588,1.0,0.0,0.0
36854,85612,0.2352941176470588,0.14,0.0,0.0
54066,32908,0.8823529411764706,0.05,0.0,0.0
41987,91021,0.2352941176470588,1.0,0.0,0.0
85059,81132,0.2352941176470588,1.0,0.0,0.0
64834,40000,0.2352941176470588,1.0,0.0,0.0
78988,93293,0.2352941176470588,1.0,0.05,0.0
51748,54588,0.7058823529411764,0.08,1.0,1.0
29820,106548,0.2352941176470588,1.0,0.0,0.0
78191,95208,0.7058823529411764,0.38,1.0,1.0
80851,77567,0.2352941176470588,1.0,0.0,0.0
84087,3009,1.0,1.0,0.0,0.0
800,92777,0.7058823529411764,0.1,1.0,1.0
70428,116406,0.2352941176470588,1.0,0.0,0.0
11798,121851,0.2352941176470588,1.0,0.0,0.0
80421,43074,0.2352941176470588,1.0,0.0,0.0
68144,121439,0.2352941176470588,1.0,0.0,0.0
27084,23564,0.7058823529411764,0.1,1.0,1.0
5401,106757,0.2352941176470588,1.0,0.0,0.0
44057,125971,0.2352941176470588,1.0,0.0,0.01
86640,3712,0.7058823529411764,1.0,1.0,1.0
32595,6580,0.7058823529411764,1.0,1.0,1.0
59578,122474,0.8823529411764706,0.22,0.0,0.0
88170,119879,0.2352941176470588,1.0,0.0,0.0
56283,117593,0.7058823529411764,0.05,1.0,1.0
14108,105545,1.0,1.0,0.0,0.0
67103,102207,0.2352941176470588,1.0,0.0,0.0
87742,131800,0.2352941176470588,1.0,0.0,0.0
43495,8765,0.2352941176470588,1.0,0.0,0.0
31137,53227,0.8823529411764706,0.11,0.0,0.0
47644,17926,0.7058823529411764,0.39,1.0,1.0
87946,77505,0.2352941176470588,1.0,0.0,0.0
20004,127696,0.7058823529411764,0.02,1.0,1.0
4525,54960,0.7058823529411764,0.06,1.0,1.0
26677,102923,0.2352941176470588,1.0,0.0,0.0
28944,76824,0.7058823529411764,0.02,1.0,1.0
69247,58,0.7058823529411764,0.5,1.0,1.0
43742,38024,0.2352941176470588,1.0,0.0,0.0
27923,61193,0.7058823529411764,0.04,1.0,1.0
66304,117179,0.7058823529411764,0.05,1.0,1.0
77259,107754,0.8823529411764706,0.06,0.0,0.0
9656,97984,0.2352941176470588,1.0,0.06,0.01
80278,64280,0.7058823529411764,0.06,1.0,1.0
16355,24222,0.7058823529411764,0.1,1.0,1.0
80875,45406,0.2352941176470588,1.0,0.0,0.0
40746,120789,0.2352941176470588,1.0,0.0,0.0
52314,29403,0.2352941176470588,1.0,0.24,0.24
4160,79494,0.7058823529411764,0.03,1.0,1.0
29221,29100,0.7058823529411764,1.0,1.0,1.0
49124,13322,0.2352941176470588,1.0,0.0,0.01
12498,58000,0.7058823529411764,0.01,1.0,1.0
54759,34366,0.2352941176470588,1.0,0.0,0.0
70164,10832,0.8823529411764706,1.0,0.0,0.0
51891,92874,0.2352941176470588,1.0,0.0,0.0
82648,50017,0.7058823529411764,0.05,1.0,1.0
74970,126339,0.7058823529411764,0.17,1.0,1.0
25584,86408,0.2352941176470588,0.2,0.0,0.0
30430,119837,0.2352941176470588,1.0,0.0,0.0
64206,88911,0.2352941176470588,1.0,0.0,0.0
78160,34346,0.2352941176470588,1.0,0.0,0.0
45119,8495,0.2352941176470588,1.0,0.0,0.0
24828,4968,0.7058823529411764,1.0,1.0,1.0
84152,69855,0.2352941176470588,1.0,0.0,0.0
85270,100772,0.2352941176470588,1.0,0.0,0.0
30155,123314,0.7058823529411764,0.09,1.0,1.0
37318,44357,0.2352941176470588,1.0,0.0,0.0
52516,11908,0.2352941176470588,1.0,0.0,0.0
15682,68616,0.2352941176470588,1.0,0.0,0.0
12662,31890,0.2352941176470588,1.0,0.0,0.0
16107,62918,0.7058823529411764,0.02,1.0,1.0
28599,103969,0.2352941176470588,1.0,0.0,0.0
65058,81646,0.2352941176470588,1.0,0.0,0.0
1277,11935,0.2352941176470588,1.0,0.0,0.0
87951,133629,0.7058823529411764,0.04,1.0,1.0
70231,104862,0.2352941176470588,1.0,0.0,0.0
26658,10549,0.2352941176470588,1.0,0.01,0.0
14619,117340,0.2352941176470588,1.0,0.0,0.0
32942,27077,0.2352941176470588,1.0,0.0,0.0
15961,22060,0.2352941176470588,1.0,0.0,0.0
70457,125142,0.8823529411764706,0.01,0.0,0.0
39688,45374,0.2352941176470588,1.0,0.0,0.0
25208,8726,0.8823529411764706,0.0,0.08,0.0
22370,96692,0.8823529411764706,0.0,1.0,1.0
21117,113670,0.7058823529411764,0.08,1.0,1.0
75241,103223,0.7058823529411764,0.3,1.0,1.0
87870,93848,0.2352941176470588,1.0,0.0,0.0
9619,54803,0.2352941176470588,0.09,0.0,0.0
36699,63623,0.2352941176470588,1.0,0.0,0.0
5935,107132,0.7058823529411764,0.04,1.0,1.0
49528,19699,0.7058823529411764,0.03,1.0,1.0
13781,6268,0.7058823529411764,1.0,1.0,1.0
3788,123244,0.7058823529411764,0.09,1.0,1.0
77911,63027,0.2352941176470588,1.0,0.0,0.01
10137,92952,0.7058823529411764,0.02,1.0,1.0
73364,997,0.7058823529411764,0.06,1.0,1.0
82469,47801,0.8823529411764706,0.06,0.0,0.0
38732,104735,0.8823529411764706,0.06,0.0,0.0
47099,5523,0.7058823529411764,1.0,1.0,1.0
75962,58268,0.2352941176470588,1.0,0.0,0.0
15851,50589,0.7058823529411764,0.17,1.0,1.0
48552,54376,0.2352941176470588,1.0,0.0,0.0
53405,87019,0.7058823529411764,1.0,0.99,0.58
86784,114994,0.8823529411764706,1.0,0.0,0.0
79188,32222,0.2352941176470588,1.0,0.01,0.01
37883,117381,0.2352941176470588,1.0,0.0,0.0
21657,132309,0.2352941176470588,1.0,0.0,0.0
53795,126220,0.4705882352941176,0.78,0.01,0.02
52223,58301,0.2352941176470588,1.0,0.0,0.18
27085,119122,0.7058823529411764,0.02,1.0,1.0
62121,55020,0.2352941176470588,1.0,0.0,0.0
10869,3425,0.2352941176470588,1.0,0.0,0.0
16658,59467,0.2352941176470588,1.0,0.0,0.0
39527,87149,0.2352941176470588,1.0,0.0,0.0
78370,114614,1.0,0.09,0.01,0.0
35715,26631,0.7058823529411764,0.03,1.0,1.0
84396,104188,0.2352941176470588,1.0,0.0,0.0
27479,72290,0.7058823529411764,0.27,1.0,1.0
49848,99629,0.2352941176470588,1.0,0.0,0.0
20050,99001,0.2352941176470588,1.0,0.0,0.01
85716,133004,0.7058823529411764,0.14,1.0,1.0
47866,98954,0.2352941176470588,1.0,0.0,0.0
68214,73851,0.7058823529411764,0.17,1.0,1.0
54082,127416,0.2352941176470588,1.0,0.0,0.0
73681,134738,0.7058823529411764,0.06,1.0,1.0
77684,15185,0.2352941176470588,1.0,0.0,0.0
53654,108136,0.5882352941176471,1.0,0.03,0.0
35566,131660,0.7058823529411764,0.09,1.0,1.0
87549,5569,0.7058823529411764,1.0,1.0,1.0
8829,106268,0.2352941176470588,1.0,0.0,0.0
34886,75249,0.2352941176470588,1.0,0.0,0.0
80675,87580,0.2352941176470588,1.0,0.0,0.0
83945,60197,0.2352941176470588,1.0,0.0,0.0
40367,83501,0.7058823529411764,0.15,1.0,1.0
87451,122883,0.7058823529411764,0.07,1.0,1.0
79855,132707,0.2352941176470588,1.0,0.01,0.01
43712,110824,0.7058823529411764,0.04,1.0,1.0
16828,40269,0.2352941176470588,1.0,0.0,0.0
87880,70316,0.7058823529411764,0.12,1.0,1.0
46344,16721,0.7058823529411764,0.05,0.91,1.0
64638,28071,0.7058823529411764,1.0,1.0,1.0
24908,60925,0.7058823529411764,0.11,0.74,1.0
67627,45389,0.7058823529411764,0.06,1.0,1.0
50380,68069,0.7058823529411764,0.32,1.0,1.0
43234,101402,0.2352941176470588,1.0,0.0,0.0
29380,32723,0.7058823529411764,1.0,0.98,0.97
64476,97052,0.8823529411764706,0.0,1.0,1.0
25142,115952,0.2352941176470588,1.0,0.08,0.01
28382,117685,0.2352941176470588,1.0,0.0,0.0
611,132297,0.2352941176470588,1.0,0.0,0.0
85330,19710,0.2352941176470588,1.0,0.0,0.0
80252,104292,0.7058823529411764,0.07,1.0,1.0
46718,48295,1.0,1.0,0.0,0.0
53527,25343,0.8823529411764706,0.02,0.0,0.0
62022,65436,0.2352941176470588,1.0,0.0,0.0
41740,53919,0.2352941176470588,1.0,0.0,0.0
56842,61969,0.2352941176470588,1.0,0.0,0.0
14435,50698,0.7058823529411764,0.01,1.0,1.0
11493,53855,0.7058823529411764,0.73,1.0,1.0
58310,120629,0.7058823529411764,0.06,0.99,1.0
36128,116849,0.2352941176470588,1.0,0.0,0.0
17764,93850,0.2352941176470588,1.0,0.0,0.0
470,62374,0.2352941176470588,1.0,0.0,0.0
18974,95283,0.2352941176470588,1.0,0.13,0.0
40683,51779,0.2352941176470588,0.0,0.0,0.0
78984,105475,0.7058823529411764,0.01,1.0,1.0
39444,1335,0.2352941176470588,1.0,0.0,0.0
88058,75450,0.2352941176470588,1.0,0.0,0.0
14459,50545,0.2352941176470588,1.0,0.0,0.0
70602,28514,0.7058823529411764,1.0,1.0,1.0
49590,63728,0.2352941176470588,1.0,0.0,0.0
57892,13133,0.2352941176470588,1.0,0.0,0.0
32220,63160,0.2352941176470588,1.0,0.0,0.0
675,82116,0.2352941176470588,1.0,0.0,0.0
50087,71406,0.7058823529411764,0.08,1.0,1.0
17350,11067,0.2352941176470588,1.0,0.0,0.0
68219,4260,0.7058823529411764,1.0,1.0,1.0
33943,32066,0.7058823529411764,0.5,1.0,1.0
72412,64037,0.2352941176470588,1.0,0.0,0.0
29065,7753,0.7058823529411764,1.0,1.0,1.0
76550,135003,0.2352941176470588,1.0,0.02,0.0
6963,117203,0.2352941176470588,1.0,0.0,0.0
46377,37380,0.8823529411764706,0.0,0.05,0.0
40979,119676,0.7058823529411764,0.01,1.0,1.0
46230,24330,0.7058823529411764,0.11,1.0,1.0
80667,89876,0.8823529411764706,1.0,0.0,0.0
53253,36671,0.7058823529411764,0.01,1.0,1.0
18713,121529,0.7058823529411764,0.15,1.0,1.0
49246,73159,0.2352941176470588,1.0,0.0,0.0
85363,25851,0.2352941176470588,1.0,0.04,0.01
33564,107607,0.7058823529411764,0.07,1.0,1.0
60389,113817,0.2352941176470588,1.0,0.0,0.01
68130,77937,0.7058823529411764,0.01,1.0,1.0
27393,106039,0.8823529411764706,1.0,0.0,0.0
35019,135397,0.7058823529411764,0.26,1.0,1.0
26871,87848,0.7058823529411764,0.13,1.0,1.0
64602,14530,0.2352941176470588,0.32,0.09,0.0
65903,96857,0.8823529411764706,0.0,1.0,1.0
51201,1921,0.2352941176470588,1.0,0.0,0.0
53793,8136,0.7058823529411764,1.0,1.0,1.0
40057,109318,0.2352941176470588,1.0,0.0,0.0
39472,66527,0.8823529411764706,1.0,0.0,0.0
71338,96085,0.2352941176470588,0.5,0.01,0.0
36369,41067,0.8823529411764706,1.0,0.0,0.01
38764,83705,0.2352941176470588,1.0,0.0,0.0
70567,123011,0.8823529411764706,0.0,0.0,0.0
52063,106656,0.2352941176470588,1.0,0.0,0.0
7640,26516,0.2352941176470588,1.0,0.0,0.0
28457,56832,0.7058823529411764,0.01,1.0,1.0
11083,17306,0.7058823529411764,0.0,1.0,1.0
33054,37968,0.2352941176470588,1.0,0.76,0.0
63105,50099,0.2352941176470588,1.0,0.0,0.0
38460,105418,0.7058823529411764,0.04,1.0,1.0
68495,2056,0.4705882352941176,1.0,0.02,1.0
70885,94482,0.2352941176470588,1.0,0.0,0.0
81801,99468,0.2352941176470588,1.0,0.0,0.0
53559,69053,0.2352941176470588,1.0,0.0,0.0
27636,118599,0.7058823529411764,0.06,1.0,1.0
63223,78619,0.2352941176470588,1.0,0.0,0.0
84024,34782,0.2352941176470588,1.0,0.0,0.0
50116,3669,0.7058823529411764,1.0,1.0,1.0
74759,55152,0.7058823529411764,0.01,1.0,1.0
27859,92801,0.8823529411764706,0.0,0.04,0.0
84557,75485,0.2352941176470588,1.0,0.0,0.0
63040,97098,0.8823529411764706,0.0,1.0,1.0
75285,557,0.7058823529411764,0.06,1.0,1.0
58476,28780,0.7058823529411764,1.0,1.0,1.0
4475,58368,0.7058823529411764,0.02,1.0,1.0
88049,25939,0.2352941176470588,1.0,0.31,0.0
30300,109132,0.2352941176470588,1.0,0.0,0.0
64838,3582,0.7058823529411764,0.09,1.0,1.0
80146,83641,0.2352941176470588,1.0,0.0,0.0
27646,100820,0.7058823529411764,0.03,1.0,1.0
79863,48521,0.2352941176470588,1.0,0.0,0.0
31011,62639,0.7058823529411764,0.45,1.0,1.0
57903,121433,0.2352941176470588,1.0,0.0,0.01
3702,94601,0.2352941176470588,1.0,0.0,0.01
42592,66155,0.2352941176470588,1.0,0.0,0.0
5048,76741,0.7058823529411764,0.06,1.0,1.0
52402,121016,0.7058823529411764,0.12,1.0,1.0
22223,122361,0.7058823529411764,0.19,1.0,1.0
57240,46323,0.2352941176470588,1.0,0.0,0.0
83466,72573,0.7058823529411764,0.05,1.0,1.0
42753,72483,0.2352941176470588,1.0,0.0,0.0
25079,86494,0.2352941176470588,1.0,0.0,0.0
52849,95282,0.2352941176470588,1.0,0.0,0.0
67892,104296,0.8823529411764706,0.04,0.0,0.0
75673,105153,0.7058823529411764,0.05,1.0,1.0
27537,7072,0.7058823529411764,1.0,1.0,1.0
28367,97570,0.7058823529411764,0.02,1.0,1.0
63199,69498,0.2352941176470588,1.0,0.0,0.0
1189,44204,0.7058823529411764,0.04,1.0,1.0
4393,65433,0.2352941176470588,1.0,0.0,0.0
40512,65459,0.2352941176470588,1.0,0.59,0.0
69940,85220,0.7058823529411764,0.06,1.0,1.0
8372,111887,0.8823529411764706,0.0,0.08,0.0
27286,113622,0.2352941176470588,1.0,0.0,0.01
79527,71319,0.8823529411764706,1.0,0.0,0.0
77736,130171,1.0,1.0,0.0,0.0
88097,39504,0.2352941176470588,1.0,0.0,0.0
80749,104779,0.2352941176470588,1.0,0.0,0.0
69138,73537,0.2352941176470588,1.0,0.0,0.0
53489,58336,0.7058823529411764,0.05,1.0,1.0
73174,34640,0.2352941176470588,1.0,0.0,0.0
39748,11054,0.2352941176470588,1.0,0.0,0.0
86456,25169,0.2352941176470588,1.0,0.01,0.01
65009,84192,0.4705882352941176,1.0,0.14,0.83
38911,79860,0.2352941176470588,1.0,0.01,0.04
45545,108078,1.0,1.0,0.0,0.0
60133,32784,0.2352941176470588,1.0,0.0,0.0
83684,127039,0.2352941176470588,1.0,0.0,0.0
61200,93639,0.2352941176470588,1.0,0.0,0.0
64109,54112,0.8823529411764706,0.07,0.0,0.0
72893,112081,0.8823529411764706,1.0,0.0,0.0
32579,119517,1.0,1.0,0.0,0.0
49878,72838,0.2352941176470588,1.0,0.0,0.0
51470,79625,0.2352941176470588,1.0,0.0,0.0
20266,26891,0.2352941176470588,1.0,0.0,0.0
67870,48425,1.0,1.0,0.0,0.0
42209,54590,0.7058823529411764,0.12,1.0,1.0
86645,73297,0.2352941176470588,1.0,0.0,0.0
17075,89728,0.8823529411764706,0.02,0.0,0.0
60205,30036,0.2352941176470588,1.0,0.0,0.0
26116,119611,0.8823529411764706,0.0,0.08,0.0
48843,124525,0.2352941176470588,1.0,0.0,0.0
45362,43439,0.2352941176470588,1.0,0.0,0.0
82903,100625,0.2352941176470588,1.0,0.0,0.0
28227,47990,0.2352941176470588,1.0,0.0,0.0
59365,80987,0.2352941176470588,1.0,0.0,0.0
1786,25175,0.2352941176470588,1.0,0.0,0.0
21482,26452,0.2352941176470588,1.0,0.0,0.08
64917,78157,0.7058823529411764,0.04,1.0,1.0
50505,102714,0.2352941176470588,1.0,0.0,0.0
56168,97157,0.8823529411764706,0.0,1.0,1.0
40402,36866,0.2352941176470588,0.09,0.0,0.0
76206,2274,0.2352941176470588,1.0,0.03,0.0
851,123507,0.7058823529411764,0.02,1.0,1.0
6527,21960,0.7058823529411764,0.04,1.0,1.0
70888,43634,0.7058823529411764,0.06,1.0,1.0
7514,10454,0.2352941176470588,1.0,0.1,0.11
53676,123118,0.7058823529411764,0.24,0.99,0.96
67926,56147,0.7058823529411764,0.2,1.0,1.0
80927,127717,0.2352941176470588,1.0,0.0,0.0
55985,67542,1.0,1.0,0.05,0.0
69984,44158,0.2352941176470588,1.0,0.0,0.0
70924,100834,0.2352941176470588,1.0,0.0,0.0
68023,119793,0.2352941176470588,1.0,0.0,0.0
27012,29563,0.2352941176470588,0.5,0.5,0.0
74870,75899,0.7058823529411764,0.1,1.0,1.0
25971,110451,0.2352941176470588,1.0,0.0,0.0
19356,94983,0.2352941176470588,1.0,0.0,0.0
59118,129324,0.2352941176470588,1.0,0.0,0.0
48207,25860,0.8823529411764706,0.01,0.0,0.0
82916,91229,0.2352941176470588,1.0,0.0,0.0
63122,54689,0.2352941176470588,1.0,0.0,0.0
53663,88816,0.2352941176470588,1.0,0.0,0.0
